Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:03:48.748000,HUL,27,0 days 00:02:01.785000,35.0,3.0,0 days 02:02:10.309000,NaT,0 days 00:00:47.722000,0 days 00:00:40.819000,0 days 00:00:33.244000,0 days 02:02:34.717000,0 days 02:03:15.536000,0 days 02:03:48.780000,209.0,182.0,201.0,286.0,False,MEDIUM,7.0,False,Haas F1 Team,0 days 02:01:46.963000,NaT,1,15.0,,,False,False
0 days 02:05:30.206000,HUL,27,0 days 00:01:41.458000,36.0,3.0,NaT,NaT,0 days 00:00:27.520000,0 days 00:00:40.793000,0 days 00:00:33.145000,0 days 02:04:16.300000,0 days 02:04:57.093000,0 days 02:05:30.238000,209.0,184.0,202.0,293.0,True,MEDIUM,8.0,False,Haas F1 Team,0 days 02:03:48.748000,NaT,1,15.0,,,False,True
0 days 02:07:11.220000,HUL,27,0 days 00:01:41.014000,37.0,3.0,NaT,NaT,0 days 00:00:27.325000,0 days 00:00:40.540000,0 days 00:00:33.149000,0 days 02:05:57.563000,0 days 02:06:38.103000,0 days 02:07:11.252000,211.0,184.0,201.0,324.0,True,MEDIUM,9.0,False,Haas F1 Team,0 days 02:05:30.206000,NaT,1,14.0,,,False,True
0 days 02:08:52.395000,HUL,27,0 days 00:01:41.175000,38.0,3.0,NaT,NaT,0 days 00:00:27.388000,0 days 00:00:40.684000,0 days 00:00:33.103000,0 days 02:07:38.640000,0 days 02:08:19.324000,0 days 02:08:52.427000,211.0,182.0,200.0,287.0,False,MEDIUM,10.0,False,Haas F1 Team,0 days 02:07:11.220000,NaT,1,14.0,,,False,True
0 days 02:10:33.549000,HUL,27,0 days 00:01:41.154000,39.0,3.0,NaT,NaT,0 days 00:00:27.471000,0 days 00:00:40.605000,0 days 00:00:33.078000,0 days 02:09:19.898000,0 days 02:10:00.503000,0 days 02:10:33.581000,210.0,183.0,201.0,291.0,False,MEDIUM,11.0,False,Haas F1 Team,0 days 02:08:52.395000,NaT,1,14.0,,,False,True
0 days 02:12:14.657000,HUL,27,0 days 00:01:41.108000,40.0,3.0,NaT,NaT,0 days 00:00:27.292000,0 days 00:00:40.373000,0 days 00:00:33.443000,0 days 02:11:00.873000,0 days 02:11:41.246000,0 days 02:12:14.689000,211.0,183.0,197.0,295.0,False,MEDIUM,12.0,False,Haas F1 Team,0 days 02:10:33.549000,NaT,1,14.0,,,False,True
0 days 02:13:56.693000,HUL,27,0 days 00:01:42.036000,41.0,3.0,NaT,NaT,0 days 00:00:27.792000,0 days 00:00:40.685000,0 days 00:00:33.559000,0 days 02:12:42.481000,0 days 02:13:23.166000,0 days 02:13:56.725000,212.0,183.0,201.0,298.0,False,MEDIUM,13.0,False,Haas F1 Team,0 days 02:12:14.657000,NaT,1,14.0,,,False,True
0 days 02:15:38.429000,HUL,27,0 days 00:01:41.736000,42.0,3.0,NaT,NaT,0 days 00:00:27.525000,0 days 00:00:40.764000,0 days 00:00:33.447000,0 days 02:14:24.250000,0 days 02:15:05.014000,0 days 02:15:38.461000,209.0,184.0,199.0,296.0,False,MEDIUM,14.0,False,Haas F1 Team,0 days 02:13:56.693000,NaT,1,14.0,,,False,True
0 days 02:17:20.274000,HUL,27,0 days 00:01:41.845000,43.0,3.0,NaT,NaT,0 days 00:00:27.488000,0 days 00:00:40.871000,0 days 00:00:33.486000,0 days 02:16:05.949000,0 days 02:16:46.820000,0 days 02:17:20.306000,212.0,184.0,201.0,293.0,False,MEDIUM,15.0,False,Haas F1 Team,0 days 02:15:38.429000,NaT,1,14.0,,,False,True
0 days 02:19:02.686000,HUL,27,0 days 00:01:42.412000,44.0,3.0,NaT,NaT,0 days 00:00:27.435000,0 days 00:00:41.105000,0 days 00:00:33.872000,0 days 02:17:47.741000,0 days 02:18:28.846000,0 days 02:19:02.718000,208.0,180.0,202.0,295.0,False,MEDIUM,16.0,False,Haas F1 Team,0 days 02:17:20.274000,NaT,1,14.0,,,False,True
