Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:31:16.951000,GAS,10,0 days 00:01:27.324000,6.0,1.0,NaT,NaT,0 days 00:00:28.241000,0 days 00:00:30.047000,0 days 00:00:29.036000,0 days 01:30:17.878000,0 days 01:30:47.925000,0 days 01:31:16.961000,308.0,324.0,305.0,331.0,True,MEDIUM,6.0,True,Alpine,0 days 01:29:49.627000,NaT,1,17.0,,,False,True
0 days 01:32:44.161000,GAS,10,0 days 00:01:27.210000,7.0,1.0,NaT,NaT,0 days 00:00:28.180000,0 days 00:00:29.932000,0 days 00:00:29.098000,0 days 01:31:45.141000,0 days 01:32:15.073000,0 days 01:32:44.171000,307.0,325.0,305.0,328.0,True,MEDIUM,7.0,True,Alpine,0 days 01:31:16.951000,NaT,1,17.0,,,False,True
0 days 01:34:11.401000,GAS,10,0 days 00:01:27.240000,8.0,1.0,NaT,NaT,0 days 00:00:28,0 days 00:00:30.157000,0 days 00:00:29.083000,0 days 01:33:12.171000,0 days 01:33:42.328000,0 days 01:34:11.411000,310.0,322.0,305.0,334.0,False,MEDIUM,8.0,True,Alpine,0 days 01:32:44.161000,NaT,1,17.0,,,False,True
0 days 01:35:38.767000,GAS,10,0 days 00:01:27.366000,9.0,1.0,NaT,NaT,0 days 00:00:28.124000,0 days 00:00:29.976000,0 days 00:00:29.266000,0 days 01:34:39.535000,0 days 01:35:09.511000,0 days 01:35:38.777000,309.0,325.0,305.0,330.0,False,MEDIUM,9.0,True,Alpine,0 days 01:34:11.401000,NaT,1,17.0,,,False,True
0 days 01:37:10.801000,GAS,10,0 days 00:01:32.034000,10.0,1.0,NaT,0 days 01:37:06.997000,0 days 00:00:28.126000,0 days 00:00:30.178000,0 days 00:00:33.730000,0 days 01:36:06.903000,0 days 01:36:37.081000,0 days 01:37:10.811000,312.0,325.0,,327.0,False,MEDIUM,10.0,True,Alpine,0 days 01:35:38.767000,NaT,1,18.0,,,False,False
0 days 01:39:00.971000,GAS,10,0 days 00:01:50.170000,11.0,2.0,0 days 01:37:34.372000,NaT,0 days 00:00:51.420000,0 days 00:00:29.937000,0 days 00:00:28.813000,0 days 01:38:02.231000,0 days 01:38:32.168000,0 days 01:39:00.981000,301.0,299.0,302.0,277.0,False,HARD,4.0,False,Alpine,0 days 01:37:10.801000,NaT,1,19.0,,,False,False
0 days 01:40:28.402000,GAS,10,0 days 00:01:27.431000,12.0,2.0,NaT,NaT,0 days 00:00:28.524000,0 days 00:00:29.851000,0 days 00:00:29.056000,0 days 01:39:29.505000,0 days 01:39:59.356000,0 days 01:40:28.412000,301.0,299.0,302.0,306.0,False,HARD,5.0,False,Alpine,0 days 01:39:00.971000,NaT,1,19.0,,,False,True
0 days 01:41:55.770000,GAS,10,0 days 00:01:27.368000,13.0,2.0,NaT,NaT,0 days 00:00:28.440000,0 days 00:00:29.892000,0 days 00:00:29.036000,0 days 01:40:56.852000,0 days 01:41:26.744000,0 days 01:41:55.780000,303.0,301.0,302.0,309.0,False,HARD,6.0,False,Alpine,0 days 01:40:28.402000,NaT,1,18.0,,,False,True
0 days 01:43:23.118000,GAS,10,0 days 00:01:27.348000,14.0,2.0,NaT,NaT,0 days 00:00:28.394000,0 days 00:00:30.051000,0 days 00:00:28.903000,0 days 01:42:24.174000,0 days 01:42:54.225000,0 days 01:43:23.128000,306.0,304.0,302.0,310.0,False,HARD,7.0,False,Alpine,0 days 01:41:55.770000,NaT,1,18.0,,,False,True
0 days 01:44:50.481000,GAS,10,0 days 00:01:27.363000,15.0,2.0,NaT,NaT,0 days 00:00:28.462000,0 days 00:00:30.093000,0 days 00:00:28.808000,0 days 01:43:51.590000,0 days 01:44:21.683000,0 days 01:44:50.491000,308.0,309.0,306.0,311.0,False,HARD,8.0,False,Alpine,0 days 01:43:23.118000,NaT,1,18.0,,,False,True
0 days 01:46:17.569000,GAS,10,0 days 00:01:27.088000,16.0,2.0,NaT,NaT,0 days 00:00:28.289000,0 days 00:00:30.067000,0 days 00:00:28.732000,0 days 01:45:18.780000,0 days 01:45:48.847000,0 days 01:46:17.579000,308.0,305.0,306.0,313.0,True,HARD,9.0,False,Alpine,0 days 01:44:50.481000,NaT,1,18.0,,,False,True
0 days 01:47:44.645000,GAS,10,0 days 00:01:27.076000,17.0,2.0,NaT,NaT,0 days 00:00:28.286000,0 days 00:00:29.953000,0 days 00:00:28.837000,0 days 01:46:45.865000,0 days 01:47:15.818000,0 days 01:47:44.655000,307.0,306.0,306.0,314.0,True,HARD,10.0,False,Alpine,0 days 01:46:17.569000,NaT,1,18.0,,,False,True
0 days 01:49:11.698000,GAS,10,0 days 00:01:27.053000,18.0,2.0,NaT,NaT,0 days 00:00:28.315000,0 days 00:00:30.045000,0 days 00:00:28.693000,0 days 01:48:12.970000,0 days 01:48:43.015000,0 days 01:49:11.708000,306.0,305.0,305.0,314.0,True,HARD,11.0,False,Alpine,0 days 01:47:44.645000,NaT,1,18.0,,,False,True
0 days 01:50:38.834000,GAS,10,0 days 00:01:27.136000,19.0,2.0,NaT,NaT,0 days 00:00:28.422000,0 days 00:00:30.088000,0 days 00:00:28.626000,0 days 01:49:40.130000,0 days 01:50:10.218000,0 days 01:50:38.844000,305.0,306.0,306.0,314.0,False,HARD,12.0,False,Alpine,0 days 01:49:11.698000,NaT,1,18.0,,,False,True
